composer_id,technique_id,reason,strength,confidence,status
sergei-prokofiev-1891,ostinato,"Ostinato patterns are a hallmark in many of Prokofiev's works, providing rhythmic and harmonic foundations, notably in his ballet scores.",0.60,0.90,pending
sergei-prokofiev-1891,theme-and-variations,"Prokofiev often used theme and variations form to explore melodic and harmonic development, as seen in works like his Classical Symphony.",0.50,0.85,pending
sergei-prokofiev-1891,sonata-principle,"He adhered to and innovated within the sonata principle, structuring many of his symphonies and sonatas around this classical form.",0.70,0.95,pending
sergei-prokofiev-1891,leitmotif,"Prokofiev used leitmotifs in his operas and ballets to represent characters and ideas, enhancing narrative coherence.",0.50,0.80,pending
sergei-prokofiev-1891,polytonality,"He occasionally employed polytonality to create harmonic tension and color, particularly in his early and modernist works.",0.40,0.70,pending
sergei-prokofiev-1891,atonality,"While not fully atonal, Prokofiev incorporated atonal passages and dissonances to expand his harmonic language.",0.30,0.75,pending
sergei-prokofiev-1891,extended-techniques,"Prokofiev used extended techniques in piano and orchestral writing to achieve novel sounds and effects, especially in his later works.",0.40,0.70,pending
darius-milhaud-1892,polytonality,"Milhaud was a pioneer of polytonality, frequently combining multiple keys simultaneously to create complex harmonic textures.",1.00,1.00,pending
darius-milhaud-1892,polyrhythm,"He often employed polyrhythms, layering different rhythmic patterns to enrich the rhythmic complexity of his compositions.",0.70,0.90,pending
darius-milhaud-1892,counterpoint,"Milhaud used counterpoint extensively, integrating multiple independent melodic lines in his works.",0.60,0.80,pending
darius-milhaud-1892,modalism,"He incorporated modal scales and modes, drawing on both ancient and non-Western musical traditions.",0.50,0.80,pending
darius-milhaud-1892,ostinato,"Milhaud frequently used ostinato patterns to provide rhythmic and harmonic foundations in his music.",0.50,0.70,pending
arthur-honegger-1892,polytonality,"Honegger frequently employed polytonality, combining multiple keys simultaneously to create rich harmonic textures, notably in works like 'Pacific 231'.",0.70,0.90,pending
arthur-honegger-1892,counterpoint,"He used counterpoint extensively, reflecting his classical training and the influence of Baroque and Renaissance music in his compositions.",0.60,0.85,pending
arthur-honegger-1892,ostinato,"Ostinato patterns are a hallmark in several of his orchestral works, providing rhythmic drive and structural cohesion.",0.60,0.80,pending
arthur-honegger-1892,sonata-principle,"Honegger often structured his larger works using sonata form principles, balancing thematic development and formal clarity.",0.50,0.80,pending
arthur-honegger-1892,leitmotif,"He employed leitmotifs to represent characters or ideas, especially in his dramatic and film music.",0.40,0.70,pending
arthur-honegger-1892,modalism,"Modal elements appear in his harmonic language, blending traditional tonality with modal scales for coloristic effect.",0.30,0.70,pending
ernest-moeran-1894,modalism,"Moeran frequently employed modal scales and harmonies, reflecting his interest in folk music and early music traditions.",0.80,0.90,pending
ernest-moeran-1894,counterpoint,"His compositions often feature contrapuntal textures, demonstrating his grounding in traditional compositional techniques.",0.70,0.85,pending
ernest-moeran-1894,theme-and-variations,"Moeran used theme and variations form in several works, showcasing his skill in developing melodic material.",0.60,0.80,pending
ernest-moeran-1894,sonata-principle,"His larger works, including symphonies and concertos, typically follow sonata form structures.",0.70,0.85,pending
ernest-moeran-1894,ostinato,"Moeran occasionally used ostinato patterns to create rhythmic and harmonic foundations in his music.",0.50,0.70,pending
carl-orff-1895,ostinato,"Orff frequently used repetitive rhythmic and melodic patterns as a structural foundation, especially evident in works like Carmina Burana.",0.90,1.00,pending
carl-orff-1895,modalism,"He employed modal scales and harmonies to evoke archaic and folk-like atmospheres in his compositions.",0.80,1.00,pending
carl-orff-1895,counterpoint,"Orff incorporated contrapuntal textures, often in a straightforward and rhythmically driven manner, reflecting his interest in early music.",0.60,0.90,pending
carl-orff-1895,leitmotif,"He used recurring thematic material to represent characters or ideas, particularly in his stage works.",0.50,0.80,pending
paul-hindemith-1895,counterpoint,"Hindemith extensively employed counterpoint, drawing on Baroque and Renaissance polyphonic traditions as a foundation for his compositions.",0.90,1.00,pending
paul-hindemith-1895,modalism,"He frequently used modal scales and modes, integrating modal techniques to create a distinct harmonic language that blends tonality and atonality.",0.80,1.00,pending
paul-hindemith-1895,polytonality,"Hindemith often explored polytonality, layering different tonal centers simultaneously to enrich harmonic texture.",0.60,0.90,pending
paul-hindemith-1895,atonality,"While not strictly atonal, Hindemith's harmonic language sometimes approached atonality, especially in his later works, moving beyond traditional tonal frameworks.",0.50,0.80,pending
paul-hindemith-1895,sonata-principle,"He utilized the sonata principle in structuring many of his works, adapting classical forms with modern harmonic and thematic development.",0.70,0.90,pending
paul-hindemith-1895,theme-and-variations,"Hindemith composed works based on theme and variations, showcasing his skill in developing motifs through variation techniques.",0.60,0.80,pending
paul-hindemith-1895,ostinato,"He employed ostinato patterns to create rhythmic and harmonic foundations in several compositions.",0.50,0.70,pending
paul-hindemith-1895,extended-techniques,"Hindemith occasionally used extended instrumental techniques to expand the expressive range of traditional instruments.",0.40,0.70,pending
howard-hanson-1896,counterpoint,"Hanson employed counterpoint extensively in his orchestral and choral works, reflecting his grounding in traditional compositional methods.",0.80,0.90,pending
howard-hanson-1896,theme-and-variations,"He often used theme and variations form to develop melodic material, showcasing his Romantic-influenced style.",0.70,0.85,pending
howard-hanson-1896,sonata-principle,"Hanson's symphonies and larger works frequently follow sonata form structures, adhering to classical formal principles.",0.75,0.90,pending
howard-hanson-1896,modalism,"He incorporated modal harmonies and melodies, blending traditional tonality with modal inflections to create a distinctive American sound.",0.60,0.80,pending
howard-hanson-1896,ostinato,"Ostinato patterns appear in some of his works to provide rhythmic and harmonic foundation, adding to the lyrical flow.",0.50,0.70,pending
francisco-mignone-1897,counterpoint,"Mignone employed counterpoint extensively, reflecting his grounding in classical and baroque traditions, especially in his chamber and vocal works.",0.70,0.90,pending
francisco-mignone-1897,modalism,"He incorporated modal techniques influenced by Brazilian folk music and early music modes, blending them with Romantic and nationalist elements.",0.60,0.80,pending
francisco-mignone-1897,polyrhythm,"Mignone used polyrhythms to evoke Brazilian rhythmic complexity, particularly in his nationalist and popular music-inspired compositions.",0.50,0.80,pending
francisco-mignone-1897,theme-and-variations,"He often structured works using theme and variations, showcasing his skill in developing melodic material with Brazilian character.",0.50,0.70,pending
francisco-mignone-1897,ostinato,"Ostinato patterns appear in his music to create rhythmic drive and to reflect popular Brazilian dance forms.",0.40,0.70,pending
erich-wolfgang-korngold-1897,leitmotif,"Korngold extensively used leitmotifs in his operas and film scores to represent characters and ideas, following the late-Romantic tradition.",0.90,1.00,pending
erich-wolfgang-korngold-1897,counterpoint,"He employed counterpoint in his orchestral and chamber works, reflecting his solid grounding in late-Romantic compositional techniques.",0.70,0.90,pending
erich-wolfgang-korngold-1897,sonata-principle,"Korngold's large-scale works often follow sonata form structures, typical of his era and style.",0.80,0.95,pending
erich-wolfgang-korngold-1897,theme-and-variations,"He used theme and variations technique in several compositions to develop musical ideas with variation and elaboration.",0.60,0.85,pending
erich-wolfgang-korngold-1897,ostinato,"Korngold occasionally used ostinato patterns to build tension and rhythmic drive in his film scores and concert works.",0.50,0.80,pending
george-gershwin-1898,polytonality,"Gershwin frequently combined different keys simultaneously, notably in works like 'Rhapsody in Blue,' blending jazz and classical elements.",0.80,0.90,pending
george-gershwin-1898,ostinato,"He used repeated rhythmic and melodic patterns, especially in jazz-influenced passages, to create driving momentum.",0.70,0.85,pending
